"","sessionId","start","label","type"
"2909","lShocssG/",23,"Offside, SC Freiburg. Oliver Baumann tries a through ball, but Papiss Demba Cisse is caught offside.",9
"2910","lShocssG/",23,"Corner,  FSV Mainz. Conceded by Oliver Barth.",2
"2911","lShocssG/",24,"Oliver Barth (SC Freiburg) wins a free kick in the defensive half.",8
"2912","lShocssG/",24,"Attempt missed. Cedric Makiadi (SC Freiburg) header from the centre of the box is close, but misses to the right. Assisted by Yacine Abdessadki with a cross.",1
"2913","lShocssG/",24,"Foul by Elkin Soto (FSV Mainz).",3
"2914","lShocssG/",25,"Mensur Mujdza (SC Freiburg) wins a free kick in the defensive half.",8
"2915","lShocssG/",25,"Foul by Eric Maxim Choupo-Moting (FSV Mainz).",3
"2916","lShocssG/",28,"Offside, FSV Mainz. Eugen Polanski tries a through ball, but Sami Allagui is caught offside.",9
"2917","lShocssG/",29,"Offside, SC Freiburg. Johannes Flum tries a through ball, but Cedric Makiadi is caught offside.",9
"2918","lShocssG/",30,"Julian Schuster (SC Freiburg) wins a free kick in the defensive half.",8
"2919","lShocssG/",30,"Attempt blocked. Papiss Demba Cisse (SC Freiburg) right footed shot from outside the box is blocked. Assisted by Yacine Abdessadki with a headed pass.",1
"2920","lShocssG/",30,"Foul by Andreas Ivanschitz (FSV Mainz).",3
"2921","lShocssG/",31,"Foul by Yacine Abdessadki (SC Freiburg).",3
"2922","lShocssG/",31,"Niko Bungert (FSV Mainz) wins a free kick in the defensive half.",8
"2923","lShocssG/",32,"Yacine Abdessadki (SC Freiburg) wins a free kick in the defensive half.",8
"2924","lShocssG/",34,"Offside, FSV Mainz. Malik Fathi tries a through ball, but Sami Allagui is caught offside.",9
"2925","lShocssG/",35,"Corner,  SC Freiburg. Conceded by Marco Caligiuri.",2
"2926","lShocssG/",36,"Cedric Makiadi (SC Freiburg) wins a free kick in the defensive half.",8
"2927","lShocssG/",36,"Foul by Malik Fathi (FSV Mainz).",3
"2928","lShocssG/",39,"Yacine Abdessadki (SC Freiburg) wins a free kick in the defensive half.",8
"2929","lShocssG/",39,"Foul by Eugen Polanski (FSV Mainz).",3
"2930","lShocssG/",41,"Attempt blocked. Marcel Risse (FSV Mainz) right footed shot from outside the box is blocked.",1
"2931","lShocssG/",41,"Corner,  FSV Mainz. Conceded by Oliver Barth.",2
"2932","lShocssG/",42,"Papiss Demba Cisse (SC Freiburg) wins a free kick in the defensive half.",8
"2933","lShocssG/",42,"Foul by Marco Caligiuri (FSV Mainz).",3
"2934","lShocssG/",45,"Anton Putsila (SC Freiburg) wins a free kick in the attacking half.",8
"2935","lShocssG/",45,"Foul by Andreas Ivanschitz (FSV Mainz).",3
"2936","lShocssG/",45,"Offside, FSV Mainz. Heinz Muller tries a through ball, but Andreas Ivanschitz is caught offside.",9
"2937","lShocssG/",46,"Attempt blocked. Yacine Abdessadki (SC Freiburg) right footed shot from the left side of the box is blocked.",1
"2938","lShocssG/",46,"Offside, SC Freiburg. Julian Schuster tries a through ball, but Anton Putsila is caught offside.",9
"2939","lShocssG/",47,"Foul by Julian Schuster (SC Freiburg).",3
"2940","lShocssG/",47,"Andreas Ivanschitz (FSV Mainz) wins a free kick in the attacking half.",8
"2941","lShocssG/",48,"Attempt blocked. Elkin Soto (FSV Mainz) right footed shot from outside the box is blocked.",1
"2942","lShocssG/",50,"Mensur Mujdza (SC Freiburg) wins a free kick on the right wing.",8
"2943","lShocssG/",50,"Foul by Eric Maxim Choupo-Moting (FSV Mainz).",3
"2944","lShocssG/",50,"Eric Maxim Choupo-Moting (FSV Mainz) is shown the yellow card for a bad foul.",4
"2945","lShocssG/",54,"Foul by Papiss Demba Cisse (SC Freiburg).",3
"2946","lShocssG/",54,"Niko Bungert (FSV Mainz) wins a free kick in the defensive half.",8
"2947","lShocssG/",55,"Attempt missed. Papiss Demba Cisse (SC Freiburg) right footed shot from outside the box is too high. Assisted by Johannes Flum.",1
"2948","lShocssG/",56,"Johannes Flum (SC Freiburg) wins a free kick in the defensive half.",8
"2949","lShocssG/",56,"Foul by Andreas Ivanschitz (FSV Mainz).",3
"2950","lShocssG/",58,"Cedric Makiadi (SC Freiburg) wins a free kick in the defensive half.",8
"2951","lShocssG/",58,"Foul by Eugen Polanski (FSV Mainz).",3
"2952","lShocssG/",58,"Corner,  FSV Mainz. Conceded by Pavel Krmas.",2
"2953","lShocssG/",59,"Attempt saved. Sami Allagui (FSV Mainz) right footed shot from outside the box is saved in the centre of the goal. Assisted by Andreas Ivanschitz.",1
"2954","lShocssG/",62,"Attempt missed. Cedric Makiadi (SC Freiburg) right footed shot from the right side of the box misses to the left. Assisted by Johannes Flum.",1
"2955","lShocssG/",63,"Corner,  FSV Mainz. Conceded by Pavel Krmas.",2
"2956","lShocssG/",63,"Corner,  FSV Mainz. Conceded by Oliver Baumann.",2
"2957","lShocssG/",64,"Goal!  SC Freiburg 0, FSV Mainz 1. Marcel Risse (FSV Mainz) right footed shot from the right side of the six yard box to the high centre of the goal following a corner.",1
"2958","lShocssG/",66,"Attempt missed. Anton Putsila (SC Freiburg) right footed shot from a difficult angle on the right is high and wide to the left. Assisted by Heiko Butscher with a cross.",1
"2959","lShocssG/",66,"Substitution, SC Freiburg. Daniel Caligiuri replaces Anton Putsila.",7
"2960","lShocssG/",67,"Attempt blocked. Yacine Abdessadki (SC Freiburg) right footed shot from the centre of the box is blocked. Assisted by Papiss Demba Cisse.",1
"2961","lShocssG/",67,"Attempt saved. Julian Schuster (SC Freiburg) right footed shot from outside the box is saved in the bottom left corner.",1
"2962","lShocssG/",67,"Daniel Caligiuri (SC Freiburg) wins a free kick in the defensive half.",8
"2963","lShocssG/",67,"Offside, SC Freiburg. Julian Schuster tries a through ball, but Papiss Demba Cisse is caught offside.",9
"2964","lShocssG/",67,"Foul by Elkin Soto (FSV Mainz).",3
"2965","lShocssG/",69,"Attempt blocked. Andreas Ivanschitz (FSV Mainz) left footed shot from the left side of the box is blocked.",1
"2966","lShocssG/",69,"Corner,  FSV Mainz. Conceded by Mensur Mujdza.",2
"2967","lShocssG/",71,"Foul by Yacine Abdessadki (SC Freiburg).",3
"2968","lShocssG/",71,"Niko Bungert (FSV Mainz) wins a free kick in the defensive half.",8
"2969","lShocssG/",72,"Substitution, SC Freiburg. Stefan Reisinger replaces Cedric Makiadi.",7
"2970","lShocssG/",72,"Attempt saved. Heiko Butscher (SC Freiburg) left footed shot from the centre of the box is saved in the top centre of the goal.",1
"2971","lShocssG/",73,"Heiko Butscher (SC Freiburg) wins a free kick on the left wing.",8
"2972","lShocssG/",73,"Attempt blocked. Daniel Caligiuri (SC Freiburg) right footed shot from outside the box is blocked. Assisted by Julian Schuster.",1
"2973","lShocssG/",73,"Pavel Krmas (SC Freiburg) wins a free kick in the defensive half.",8
"2974","lShocssG/",73,"Foul by Niko Bungert (FSV Mainz).",3
"2975","lShocssG/",73,"Attempt saved. Sami Allagui (FSV Mainz) left footed shot from the right side of the box is saved in the bottom right corner. Assisted by Heinz Muller.",1
"2976","lShocssG/",73,"Foul by Sami Allagui (FSV Mainz).",3
"2977","lShocssG/",74,"Substitution, FSV Mainz. Julian Baumgartlinger replaces Andreas Ivanschitz.",7
"2978","lShocssG/",75,"Foul by Yacine Abdessadki (SC Freiburg).",3
"2979","lShocssG/",75,"Elkin Soto (FSV Mainz) wins a free kick in the defensive half.",8
"2980","lShocssG/",77,"Eric Maxim Choupo-Moting (FSV Mainz) hits the bar with a right footed shot from the centre of the box. Assisted by Eugen Polanski.",1
"2981","lShocssG/",78,"Stefan Reisinger (SC Freiburg) wins a free kick in the attacking half.",8
"2982","lShocssG/",78,"Foul by Malik Fathi (FSV Mainz).",3
"2983","lShocssG/",79,"Attempt saved. Julian Schuster (SC Freiburg) left footed shot from outside the box is saved in the bottom left corner. Assisted by Heiko Butscher.",1
"2984","lShocssG/",79,"Attempt blocked. Papiss Demba Cisse (SC Freiburg) left footed shot from the centre of the box is blocked.",1
"2985","lShocssG/",79,"Attempt saved. Heiko Butscher (SC Freiburg) right footed shot from outside the box is saved in the centre of the goal.",1
"2986","lShocssG/",79,"Goal!  SC Freiburg 0, FSV Mainz 2. Eric Maxim Choupo-Moting (FSV Mainz) left footed shot from the centre of the box to the bottom right corner. Assisted by Marcel Risse with a cross following a fast break.",1
"2987","lShocssG/",80,"Attempt saved. Daniel Caligiuri (SC Freiburg) right footed shot from the centre of the box is saved in the bottom right corner. Assisted by Papiss Demba Cisse with a headed pass.",1
"2988","lShocssG/",81,"Corner,  SC Freiburg. Conceded by Heinz Muller.",2
"2989","lShocssG/",81,"Attempt blocked. Stefan Reisinger (SC Freiburg) right footed shot from outside the box is blocked.",1
"2990","lShocssG/",81,"Substitution, FSV Mainz. Jan Kirchhoff replaces Sami Allagui.",7
"2991","lShocssG/",82,"Substitution, SC Freiburg. Garra Dembele replaces Johannes Flum.",7
"2992","lShocssG/",82,"Corner,  SC Freiburg. Conceded by Malik Fathi.",2
"2993","lShocssG/",84,"Offside, FSV Mainz. Malik Fathi tries a through ball, but Eric Maxim Choupo-Moting is caught offside.",9
"2994","lShocssG/",85,"Foul by Daniel Caligiuri (SC Freiburg).",3
"2995","lShocssG/",85,"Elkin Soto (FSV Mainz) wins a free kick on the left wing.",8
"2996","lShocssG/",86,"Offside, SC Freiburg. Julian Schuster tries a through ball, but Papiss Demba Cisse is caught offside.",9
"2997","lShocssG/",86,"Substitution, FSV Mainz. Anthony Ujah replaces Elkin Soto.",7
"2998","lShocssG/",87,"Corner,  SC Freiburg. Conceded by Nikolce Noveski.",2
"2999","lShocssG/",89,"Oliver Barth (SC Freiburg) wins a free kick in the attacking half.",8
"3000","lShocssG/",89,"Foul by Jan Kirchhoff (FSV Mainz).",3
"3001","lShocssG/",90,"Goal!  SC Freiburg 1, FSV Mainz 2. Papiss Demba Cisse (SC Freiburg) left footed shot from the centre of the box to the bottom right corner. Assisted by Daniel Caligiuri.",1
"3002","lShocssG/",90,"Foul by Garra Dembele (SC Freiburg).",3
"3003","lShocssG/",90,"Foul by Stefan Reisinger (SC Freiburg).",3
"3004","lShocssG/",90,"Attempt missed. Julian Schuster (SC Freiburg) right footed shot from outside the box misses to the right. Assisted by Heiko Butscher with a cross.",1
"3005","lShocssG/",90,"Attempt missed. Marcel Risse (FSV Mainz) right footed shot from the right side of the box is just a bit too high. Assisted by Julian Baumgartlinger.",1
"3006","lShocssG/",90,"Marco Caligiuri (FSV Mainz) wins a free kick in the defensive half.",8
"3007","lShocssG/",90,"Marcel Risse (FSV Mainz) is shown the yellow card.",4
"3008","lShocssG/",90,"Heinz Muller (FSV Mainz) wins a free kick in the defensive half.",8
"3009","pYve0J1O/",2,"BenoAÂ®t TrAÂ©moulinas (Bordeaux) wins a free kick in the defensive half.",8
"3010","pYve0J1O/",2,"Julien Quercia (Lorient) wins a free kick in the defensive half.",8
"3011","pYve0J1O/",2,"Foul by Carlos Henrique (Bordeaux).",3
"3012","pYve0J1O/",3,"Pedrinho (Lorient) wins a free kick on the right wing.",8
"3013","pYve0J1O/",3,"Foul by Jussie (Bordeaux).",3
"3014","pYve0J1O/",3,"Attempt saved. KAÂ©vin Monnet-Paquet (Lorient) left footed shot from the centre of the box is saved in the bottom right corner. Assisted by Lucas Mareque.",1
"3015","pYve0J1O/",4,"Corner,  Bordeaux. Conceded by Pedrinho.",2
"3016","pYve0J1O/",6,"Foul by BenoAÂ®t TrAÂ©moulinas (Bordeaux).",3
"3017","pYve0J1O/",6,"Yann Jouffre (Lorient) wins a free kick on the right wing.",8
"3018","pYve0J1O/",7,"Attempt saved. GrAÂ©gory Sertic (Bordeaux) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Nicolas Maurice-Belay with a through ball.",1
"3019","pYve0J1O/",7,"Attempt blocked. Arnold Mvuemba (Lorient) right footed shot from outside the box is blocked. Assisted by KAÂ©vin Monnet-Paquet.",1
"3020","pYve0J1O/",8,"Foul by Landry N'GuAÂ©mo (Bordeaux).",3
"3021","pYve0J1O/",8,"Jacques-Alaixys Romao (Lorient) wins a free kick on the left wing.",8
"3022","pYve0J1O/",8,"Attempt missed. Yann Jouffre (Lorient) right footed shot from outside the box is close, but misses to the left.",1
"3023","pYve0J1O/",9,"Attempt saved. Jaroslav Plasil (Bordeaux) right footed shot from outside the box is saved in the bottom left corner. Assisted by Jussie.",1
"3024","pYve0J1O/",9,"Corner,  Bordeaux. Conceded by Fabien Audard.",2
"3025","pYve0J1O/",10,"KAÂ©vin Monnet-Paquet (Lorient) wins a free kick in the defensive half.",8
"3026","pYve0J1O/",10,"Foul by Landry N'GuAÂ©mo (Bordeaux).",3
"3027","pYve0J1O/",11,"Foul by Jacques-Alaixys Romao (Lorient).",3
"3028","pYve0J1O/",11,"Yoan Gouffran (Bordeaux) wins a free kick in the attacking half.",8
"3029","pYve0J1O/",14,"Foul by Carlos Henrique (Bordeaux).",3
"3030","pYve0J1O/",14,"Julien Quercia (Lorient) wins a free kick on the left wing.",8
"3031","pYve0J1O/",15,"Attempt saved. Mathieu Coutadeur (Lorient) right footed shot from a difficult angle and long range on the left is saved in the top right corner.",1
"3032","pYve0J1O/",15,"Corner,  Lorient. Conceded by CAÂ©dric Carrasso.",2
"3033","pYve0J1O/",16,"Corner,  Lorient. Conceded by MichaAÂ«l Ciani.",2
"3034","pYve0J1O/",18,"Foul by GrAÂ©gory Sertic (Bordeaux).",3
"3035","pYve0J1O/",18,"Pedrinho (Lorient) wins a free kick on the right wing.",8
"3036","pYve0J1O/",18,"GrAÂ©gory Sertic (Bordeaux) is shown the yellow card for a bad foul.",4
"3037","pYve0J1O/",20,"Corner,  Lorient. Conceded by MichaAÂ«l Ciani.",2
"3038","pYve0J1O/",21,"MichaAÂ«l Ciani (Bordeaux) wins a free kick in the defensive half.",8
"3039","pYve0J1O/",21,"Foul by KAÂ©vin Monnet-Paquet (Lorient).",3
"3040","pYve0J1O/",26,"Attempt saved. KAÂ©vin Monnet-Paquet (Lorient) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Julien Quercia with a through ball.",1
"3041","pYve0J1O/",27,"Attempt blocked. Arnold Mvuemba (Lorient) right footed shot from outside the box is blocked. Assisted by Lucas Mareque.",1
"3042","pYve0J1O/",29,"Attempt blocked. Nicolas Maurice-Belay (Bordeaux) left footed shot from outside the box is blocked. Assisted by Yoan Gouffran.",1
"3043","pYve0J1O/",30,"Corner,  Bordeaux. Conceded by Bruno Ecuele Manga.",2
"3044","pYve0J1O/",30,"Corner,  Bordeaux. Conceded by GrAÂ©gory Bourillon.",2
"3045","pYve0J1O/",33,"Landry N'GuAÂ©mo (Bordeaux) wins a free kick in the defensive half.",8
"3046","pYve0J1O/",33,"Foul by Jacques-Alaixys Romao (Lorient).",3
"3047","pYve0J1O/",33,"Jacques-Alaixys Romao (Lorient) is shown the yellow card for a bad foul.",4
"3048","pYve0J1O/",34,"Foul by Landry N'GuAÂ©mo (Bordeaux).",3
"3049","pYve0J1O/",34,"Julien Quercia (Lorient) wins a free kick in the attacking half.",8
"3050","pYve0J1O/",35,"Landry N'GuAÂ©mo (Bordeaux) is shown the yellow card for a bad foul.",4
"3051","pYve0J1O/",36,"Attempt blocked. Yoan Gouffran (Bordeaux) right footed shot from the centre of the box is blocked. Assisted by Jussie.",1
"3052","pYve0J1O/",37,"Nicolas Maurice-Belay (Bordeaux) wins a free kick in the defensive half.",8
"3053","pYve0J1O/",37,"Foul by Bruno Ecuele Manga (Lorient).",3
"3054","pYve0J1O/",40,"Corner,  Bordeaux. Conceded by Bruno Ecuele Manga.",2
"3055","pYve0J1O/",40,"Corner,  Bordeaux. Conceded by Jacques-Alaixys Romao.",2
"3056","pYve0J1O/",45,"Attempt blocked. Jaroslav Plasil (Bordeaux) right footed shot from outside the box is blocked. Assisted by BenoAÂ®t TrAÂ©moulinas with a cross.",1
"3057","pYve0J1O/",45,"Corner,  Bordeaux. Conceded by Arnold Mvuemba.",2
"3058","pYve0J1O/",45,"Jaroslav Plasil (Bordeaux) wins a free kick on the right wing.",8
"3059","pYve0J1O/",45,"Foul by KAÂ©vin Monnet-Paquet (Lorient).",3
"3060","pYve0J1O/",45,"Attempt saved. MichaAÂ«l Ciani (Bordeaux) right footed shot from the centre of the box is saved in the centre of the goal.",1
"3061","pYve0J1O/",45,"Offside, Bordeaux. GrAÂ©gory Sertic tries a through ball, but Jussie is caught offside.",9
"3062","pYve0J1O/",47,"Attempt missed. GrAÂ©gory Sertic (Bordeaux) left footed shot from the centre of the box is high and wide to the left.",1
"3063","pYve0J1O/",48,"BenoAÂ®t TrAÂ©moulinas (Bordeaux) wins a free kick on the left wing.",8
"3064","pYve0J1O/",48,"Foul by Pedrinho (Lorient).",3
"3065","pYve0J1O/",49,"Foul by BenoAÂ®t TrAÂ©moulinas (Bordeaux).",3
"3066","pYve0J1O/",49,"Yann Jouffre (Lorient) wins a free kick in the defensive half.",8
"3067","pYve0J1O/",52,"Attempt blocked. Julien Quercia (Lorient) right footed shot from the centre of the box is blocked. Assisted by KAÂ©vin Monnet-Paquet.",1
"3068","pYve0J1O/",52,"Attempt saved. Yoan Gouffran (Bordeaux) right footed shot from the left side of the box is saved in the bottom left corner. Assisted by Landry N'GuAÂ©mo.",1
"3069","pYve0J1O/",55,"Foul by Carlos Henrique (Bordeaux).",3
"3070","pYve0J1O/",55,"Julien Quercia (Lorient) wins a free kick on the left wing.",8
"3071","pYve0J1O/",55,"Offside, Lorient. Jacques-Alaixys Romao tries a through ball, but Julien Quercia is caught offside.",9
"3072","pYve0J1O/",56,"Substitution, Lorient. Jeremie Aliadiere replaces KAÂ©vin Monnet-Paquet.",7
"3073","pYve0J1O/",57,"Foul by Yoan Gouffran (Bordeaux).",3
"3074","pYve0J1O/",57,"Arnold Mvuemba (Lorient) wins a free kick in the attacking half.",8
"3075","pYve0J1O/",59,"BenoAÂ®t TrAÂ©moulinas (Bordeaux) wins a free kick in the defensive half.",8
"3076","pYve0J1O/",59,"Foul by Pedrinho (Lorient).",3
"3077","pYve0J1O/",60,"Attempt saved. BenoAÂ®t TrAÂ©moulinas (Bordeaux) left footed shot from outside the box is saved in the top right corner. Assisted by Jaroslav Plasil.",1
"3078","pYve0J1O/",60,"Corner,  Bordeaux. Conceded by Fabien Audard.",2
"3079","pYve0J1O/",61,"Attempt blocked. Nicolas Maurice-Belay (Bordeaux) left footed shot from the left side of the box is blocked. Assisted by Yoan Gouffran with a headed pass.",1
"3080","pYve0J1O/",62,"Yoan Gouffran (Bordeaux) wins a free kick in the attacking half.",8
"3081","pYve0J1O/",62,"Foul by GrAÂ©gory Bourillon (Lorient).",3
"3082","pYve0J1O/",65,"Attempt blocked. Yann Jouffre (Lorient) left footed shot from the right side of the box is blocked. Assisted by Jeremie Aliadiere.",1
"3083","pYve0J1O/",65,"Attempt blocked. Bruno Ecuele Manga (Lorient) header from the centre of the box is blocked. Assisted by Yann Jouffre with a cross.",1
"3084","pYve0J1O/",65,"Corner,  Lorient. Conceded by MichaAÂ«l Ciani.",2
"3085","pYve0J1O/",67,"Landry N'GuAÂ©mo (Bordeaux) wins a free kick on the left wing.",8
"3086","pYve0J1O/",67,"Foul by Julien Quercia (Lorient).",3
"3087","pYve0J1O/",70,"Substitution, Bordeaux. Anthony Modeste replaces Yoan Gouffran.",7
"3088","pYve0J1O/",71,"Substitution, Bordeaux. Abdou TraorAÂ© replaces Jussie.",7
"3089","pYve0J1O/",71,"Foul by Landry N'GuAÂ©mo (Bordeaux).",3
"3090","pYve0J1O/",71,"Jeremie Aliadiere (Lorient) wins a free kick in the defensive half.",8
"3091","pYve0J1O/",71,"Attempt saved. Yann Jouffre (Lorient) left footed shot from the left side of the box is saved in the bottom left corner. Assisted by Mathieu Coutadeur with a cross.",1
"3092","pYve0J1O/",74,"Corner,  Bordeaux. Conceded by Fabien Audard.",2
